file,label
113202-5-0-0.wav,engine_idling
113202-5-0-1.wav,engine_idling
113202-5-0-10.wav,engine_idling
113202-5-0-11.wav,engine_idling
113202-5-0-12.wav,engine_idling
113202-5-0-13.wav,engine_idling
113202-5-0-14.wav,engine_idling
113202-5-0-15.wav,engine_idling
113202-5-0-16.wav,engine_idling
113202-5-0-17.wav,engine_idling
113202-5-0-18.wav,engine_idling
113202-5-0-19.wav,engine_idling
113202-5-0-2.wav,engine_idling
113202-5-0-20.wav,engine_idling
113202-5-0-21.wav,engine_idling
113202-5-0-22.wav,engine_idling
113202-5-0-23.wav,engine_idling
113202-5-0-24.wav,engine_idling
113202-5-0-25.wav,engine_idling
113202-5-0-26.wav,engine_idling
113202-5-0-27.wav,engine_idling
113202-5-0-28.wav,engine_idling
113202-5-0-3.wav,engine_idling
113202-5-0-4.wav,engine_idling
113202-5-0-5.wav,engine_idling
113202-5-0-6.wav,engine_idling
113202-5-0-7.wav,engine_idling
113202-5-0-8.wav,engine_idling
113202-5-0-9.wav,engine_idling
113203-5-0-0.wav,engine_idling
113203-5-0-1.wav,engine_idling
113203-5-0-2.wav,engine_idling
113203-5-0-3.wav,engine_idling
113203-5-0-4.wav,engine_idling
113203-5-0-5.wav,engine_idling
113203-5-0-6.wav,engine_idling
113203-5-0-7.wav,engine_idling
113203-5-0-8.wav,engine_idling
113203-5-1-0.wav,engine_idling
113203-5-1-1.wav,engine_idling
113203-5-1-2.wav,engine_idling
113203-5-2-0.wav,engine_idling
113203-5-3-0.wav,engine_idling
113203-5-3-1.wav,engine_idling
113203-5-4-0.wav,engine_idling
113203-5-5-0.wav,engine_idling
113203-5-6-0.wav,engine_idling
113203-5-7-0.wav,engine_idling
113203-5-8-0.wav,engine_idling
113205-5-0-0.wav,engine_idling
113205-5-1-0.wav,engine_idling
113205-5-1-1.wav,engine_idling
113205-5-1-2.wav,engine_idling
113205-5-1-3.wav,engine_idling
113205-5-1-4.wav,engine_idling
113205-5-1-5.wav,engine_idling
113205-5-1-6.wav,engine_idling
113205-5-1-7.wav,engine_idling
113205-5-1-8.wav,engine_idling
113205-5-1-9.wav,engine_idling
113216-5-0-0.wav,engine_idling
113216-5-0-1.wav,engine_idling
113216-5-0-2.wav,engine_idling
113216-5-0-3.wav,engine_idling
113216-5-0-4.wav,engine_idling
113601-9-0-22.wav,street_music
113601-9-0-3.wav,street_music
113601-9-0-33.wav,street_music
113601-9-0-34.wav,street_music
113601-9-0-35.wav,street_music
113601-9-0-42.wav,street_music
113785-3-0-0.wav,dog_bark
113785-3-1-0.wav,dog_bark
114280-3-0-0.wav,dog_bark
114280-3-0-1.wav,dog_bark
114587-3-0-2.wav,dog_bark
114587-3-0-4.wav,dog_bark
114587-3-0-5.wav,dog_bark
114587-3-0-7.wav,dog_bark
115239-9-0-0.wav,street_music
115239-9-0-1.wav,street_music
115239-9-0-2.wav,street_music
115239-9-0-3.wav,street_music
115239-9-0-4.wav,street_music
115239-9-0-5.wav,street_music
115240-9-0-1.wav,street_music
115240-9-0-16.wav,street_music
115240-9-0-28.wav,street_music
115240-9-0-34.wav,street_music
115240-9-0-36.wav,street_music
115240-9-0-4.wav,street_music
115241-9-0-1.wav,street_music
115241-9-0-14.wav,street_music
115241-9-0-2.wav,street_music
115241-9-0-20.wav,street_music
115241-9-0-6.wav,street_music
115241-9-0-8.wav,street_music
115241-9-0-9.wav,street_music
115242-9-0-14.wav,street_music
115242-9-0-44.wav,street_music
115242-9-0-55.wav,street_music
115242-9-0-68.wav,street_music
115242-9-0-70.wav,street_music
115242-9-0-83.wav,street_music
115243-9-0-0.wav,street_music
115243-9-0-16.wav,street_music
115243-9-0-4.wav,street_music
115243-9-0-46.wav,street_music
115243-9-0-81.wav,street_music
115243-9-0-94.wav,street_music
115411-3-0-0.wav,dog_bark
115411-3-2-0.wav,dog_bark
115411-3-3-0.wav,dog_bark
115415-9-0-0.wav,street_music
115415-9-0-1.wav,street_music
115415-9-0-4.wav,street_music
115415-9-0-5.wav,street_music
115415-9-0-6.wav,street_music
115415-9-0-7.wav,street_music
115418-9-0-11.wav,street_music
115418-9-0-12.wav,street_music
115418-9-0-15.wav,street_music
115418-9-0-20.wav,street_music
115418-9-0-29.wav,street_music
115418-9-0-6.wav,street_music
115535-3-0-0.wav,dog_bark
115536-3-0-0.wav,dog_bark
115537-3-0-0.wav,dog_bark
116163-3-0-0.wav,dog_bark
116163-3-1-0.wav,dog_bark
116163-3-2-0.wav,dog_bark
116400-3-0-2.wav,dog_bark
116400-3-1-0.wav,dog_bark
116400-3-1-1.wav,dog_bark
116400-3-1-2.wav,dog_bark
116423-2-0-0.wav,children_playing
116423-2-0-1.wav,children_playing
116423-2-0-2.wav,children_playing
116423-2-0-3.wav,children_playing
116423-2-0-4.wav,children_playing
116483-3-0-1.wav,dog_bark
116483-3-0-2.wav,dog_bark
116483-3-1-0.wav,dog_bark
116483-3-1-2.wav,dog_bark
116484-3-0-12.wav,dog_bark
116484-3-0-16.wav,dog_bark
116484-3-0-6.wav,dog_bark
116484-3-0-8.wav,dog_bark
116485-3-0-4.wav,dog_bark
116485-3-0-6.wav,dog_bark
116485-3-2-0.wav,dog_bark
116485-3-2-4.wav,dog_bark
117048-3-0-17.wav,dog_bark
117048-3-0-23.wav,dog_bark
117048-3-0-25.wav,dog_bark
117048-3-0-35.wav,dog_bark
117072-3-0-11.wav,dog_bark
117072-3-0-14.wav,dog_bark
117072-3-0-19.wav,dog_bark
117072-3-0-8.wav,dog_bark
117181-8-0-0.wav,siren
117181-8-0-1.wav,siren
117181-8-0-10.wav,siren
117181-8-0-11.wav,siren
117181-8-0-12.wav,siren
117181-8-0-2.wav,siren
117181-8-0-3.wav,siren
117181-8-0-4.wav,siren
117181-8-0-5.wav,siren
117181-8-0-6.wav,siren
117181-8-0-7.wav,siren
117181-8-0-8.wav,siren
117181-8-0-9.wav,siren
11722-3-0-0.wav,dog_bark
11722-3-1-0.wav,dog_bark
117271-3-0-0.wav,dog_bark
117271-3-0-1.wav,dog_bark
117271-3-0-2.wav,dog_bark
117271-3-0-3.wav,dog_bark
117536-1-0-0.wav,car_horn
117889-9-0-12.wav,street_music
117889-9-0-20.wav,street_music
117889-9-0-30.wav,street_music
117889-9-0-36.wav,street_music
117889-9-0-39.wav,street_music
117889-9-0-40.wav,street_music
118070-1-0-0.wav,car_horn
118072-3-0-0.wav,dog_bark
118101-3-0-0.wav,dog_bark
118101-3-0-3.wav,dog_bark
118101-3-0-4.wav,dog_bark
118101-3-0-6.wav,dog_bark
118278-4-0-0.wav,drilling
118278-4-0-1.wav,drilling
118278-4-0-10.wav,drilling
118278-4-0-11.wav,drilling
118278-4-0-12.wav,drilling
118278-4-0-13.wav,drilling
118278-4-0-2.wav,drilling
118278-4-0-3.wav,drilling
118278-4-0-4.wav,drilling
118278-4-0-5.wav,drilling
118278-4-0-6.wav,drilling
118278-4-0-7.wav,drilling
118278-4-0-8.wav,drilling
118278-4-0-9.wav,drilling
118279-8-0-0.wav,siren
118279-8-0-1.wav,siren
118279-8-0-10.wav,siren
118279-8-0-11.wav,siren
118279-8-0-12.wav,siren
118279-8-0-13.wav,siren
118279-8-0-14.wav,siren
118279-8-0-2.wav,siren
118279-8-0-3.wav,siren
118279-8-0-4.wav,siren
118279-8-0-5.wav,siren
118279-8-0-6.wav,siren
118279-8-0-7.wav,siren
118279-8-0-8.wav,siren
118279-8-0-9.wav,siren
118440-4-0-0.wav,drilling
118440-4-1-0.wav,drilling
118440-4-2-0.wav,drilling
118440-4-3-0.wav,drilling
118440-4-4-0.wav,drilling
118440-4-5-0.wav,drilling
118440-4-6-0.wav,drilling
118440-4-7-0.wav,drilling
118440-4-8-0.wav,drilling
118496-1-0-0.wav,car_horn
118496-1-1-0.wav,car_horn
118558-5-0-0.wav,engine_idling
118558-5-0-1.wav,engine_idling
118558-5-0-2.wav,engine_idling
118558-5-1-0.wav,engine_idling
118558-5-1-1.wav,engine_idling
118558-5-1-2.wav,engine_idling
118558-5-2-0.wav,engine_idling
118558-5-2-1.wav,engine_idling
118558-5-2-2.wav,engine_idling
118558-5-2-3.wav,engine_idling
118587-3-0-2.wav,dog_bark
118587-3-0-21.wav,dog_bark
118587-3-0-6.wav,dog_bark
118723-4-0-0.wav,drilling
118961-3-0-0.wav,dog_bark
118962-3-0-0.wav,dog_bark
118963-3-0-0.wav,dog_bark
118964-3-0-0.wav,dog_bark
119067-0-0-0.wav,air_conditioner
119067-0-0-1.wav,air_conditioner
119067-0-0-2.wav,air_conditioner
119420-3-0-0.wav,dog_bark
119420-3-1-0.wav,dog_bark
119449-5-0-0.wav,engine_idling
119449-5-0-1.wav,engine_idling
119449-5-0-2.wav,engine_idling
119449-5-0-3.wav,engine_idling
119449-5-0-4.wav,engine_idling
119449-5-0-5.wav,engine_idling
119449-5-0-6.wav,engine_idling
119455-5-0-0.wav,engine_idling
119455-5-0-1.wav,engine_idling
119455-5-0-2.wav,engine_idling
119455-5-0-3.wav,engine_idling
119455-5-0-4.wav,engine_idling
119455-5-0-5.wav,engine_idling
119455-5-0-6.wav,engine_idling
119455-5-0-7.wav,engine_idling
119809-7-0-0.wav,jackhammer
119809-7-0-1.wav,jackhammer
119809-7-0-2.wav,jackhammer
119809-7-0-3.wav,jackhammer
119809-7-0-4.wav,jackhammer
119809-7-0-5.wav,jackhammer
119809-7-0-6.wav,jackhammer
121285-0-0-0.wav,air_conditioner
121285-0-0-1.wav,air_conditioner
121285-0-0-2.wav,air_conditioner
121285-0-0-3.wav,air_conditioner
121285-0-0-4.wav,air_conditioner
121285-0-0-5.wav,air_conditioner
121285-0-0-6.wav,air_conditioner
121285-0-0-7.wav,air_conditioner
121285-0-0-8.wav,air_conditioner
121285-0-0-9.wav,air_conditioner
121286-0-0-0.wav,air_conditioner
121286-0-0-1.wav,air_conditioner
121286-0-0-10.wav,air_conditioner
121286-0-0-11.wav,air_conditioner
121286-0-0-12.wav,air_conditioner
121286-0-0-13.wav,air_conditioner
121286-0-0-14.wav,air_conditioner
121286-0-0-15.wav,air_conditioner
121286-0-0-2.wav,air_conditioner
121286-0-0-3.wav,air_conditioner
121286-0-0-4.wav,air_conditioner
121286-0-0-5.wav,air_conditioner
121286-0-0-6.wav,air_conditioner
121286-0-0-7.wav,air_conditioner
121286-0-0-8.wav,air_conditioner
121286-0-0-9.wav,air_conditioner
121299-1-0-0.wav,car_horn
121528-8-1-0.wav,siren
121528-8-1-1.wav,siren
121888-3-0-0.wav,dog_bark
122199-3-1-1.wav,dog_bark
122199-3-1-2.wav,dog_bark
122199-3-1-3.wav,dog_bark
122199-3-1-6.wav,dog_bark
122690-6-0-0.wav,gun_shot
122738-9-0-11.wav,street_music
122738-9-0-12.wav,street_music
122738-9-0-2.wav,street_music
122738-9-0-3.wav,street_music
122738-9-0-5.wav,street_music
122738-9-0-9.wav,street_music
123399-2-0-13.wav,children_playing
123399-2-0-19.wav,children_playing
123399-2-0-22.wav,children_playing
123399-2-0-5.wav,children_playing
123399-2-0-54.wav,children_playing
123399-2-0-74.wav,children_playing
123399-2-0-83.wav,children_playing
123399-2-0-91.wav,children_playing
123685-5-0-0.wav,engine_idling
123685-5-0-1.wav,engine_idling
123685-5-0-2.wav,engine_idling
123685-5-0-3.wav,engine_idling
123685-5-0-4.wav,engine_idling
123685-5-0-5.wav,engine_idling
123685-5-0-6.wav,engine_idling
123685-5-0-7.wav,engine_idling
123685-5-0-8.wav,engine_idling
123688-8-0-0.wav,siren
123688-8-0-1.wav,siren
123688-8-0-10.wav,siren
123688-8-0-11.wav,siren
123688-8-0-12.wav,siren
123688-8-0-13.wav,siren
123688-8-0-14.wav,siren
123688-8-0-15.wav,siren
123688-8-0-16.wav,siren
123688-8-0-17.wav,siren
123688-8-0-18.wav,siren
123688-8-0-2.wav,siren
123688-8-0-3.wav,siren
123688-8-0-4.wav,siren
123688-8-0-5.wav,siren
123688-8-0-6.wav,siren
123688-8-0-7.wav,siren
123688-8-0-8.wav,siren
123688-8-0-9.wav,siren
123688-8-1-0.wav,siren
123688-8-1-1.wav,siren
123688-8-1-2.wav,siren
123688-8-1-3.wav,siren
123688-8-1-4.wav,siren
123688-8-1-5.wav,siren
123688-8-2-0.wav,siren
123688-8-2-1.wav,siren
123688-8-2-2.wav,siren
123688-8-2-3.wav,siren
123688-8-2-4.wav,siren
124389-8-1-0.wav,siren
124389-8-1-1.wav,siren
124389-8-1-10.wav,siren
124389-8-1-11.wav,siren
124389-8-1-12.wav,siren
124389-8-1-13.wav,siren
124389-8-1-14.wav,siren
124389-8-1-15.wav,siren
124389-8-1-16.wav,siren
124389-8-1-17.wav,siren
124389-8-1-18.wav,siren
124389-8-1-2.wav,siren
124389-8-1-3.wav,siren
124389-8-1-4.wav,siren
124389-8-1-5.wav,siren
124389-8-1-6.wav,siren
124389-8-1-7.wav,siren
124389-8-1-8.wav,siren
124389-8-1-9.wav,siren
124489-9-0-12.wav,street_music
124489-9-0-14.wav,street_music
124489-9-0-16.wav,street_music
124489-9-0-17.wav,street_music
124489-9-0-18.wav,street_music
124489-9-0-6.wav,street_music
125520-1-0-0.wav,car_horn
125520-1-1-0.wav,car_horn
125520-1-2-0.wav,car_horn
125520-1-3-0.wav,car_horn
125520-1-4-0.wav,car_horn
125523-3-0-1.wav,dog_bark
125523-3-0-11.wav,dog_bark
125523-3-0-3.wav,dog_bark
125554-3-0-0.wav,dog_bark
125574-3-0-0.wav,dog_bark
125678-7-0-0.wav,jackhammer
125678-7-0-1.wav,jackhammer
125678-7-0-2.wav,jackhammer
125678-7-0-3.wav,jackhammer
125678-7-0-4.wav,jackhammer
125678-7-0-5.wav,jackhammer
125678-7-0-6.wav,jackhammer
125678-7-0-7.wav,jackhammer
125678-7-0-8.wav,jackhammer
125678-7-0-9.wav,jackhammer
125678-7-1-0.wav,jackhammer
125678-7-1-1.wav,jackhammer
125678-7-1-2.wav,jackhammer
125678-7-1-3.wav,jackhammer
125678-7-1-4.wav,jackhammer
125678-7-1-5.wav,jackhammer
125678-7-1-6.wav,jackhammer
125678-7-1-7.wav,jackhammer
125678-7-1-8.wav,jackhammer
125678-7-2-0.wav,jackhammer
125678-7-2-1.wav,jackhammer
125678-7-2-2.wav,jackhammer
125678-7-2-3.wav,jackhammer
125678-7-2-4.wav,jackhammer
125678-7-2-5.wav,jackhammer
125678-7-2-6.wav,jackhammer
125678-7-2-7.wav,jackhammer
125678-7-2-8.wav,jackhammer
125678-7-3-0.wav,jackhammer
125678-7-3-1.wav,jackhammer
125678-7-3-2.wav,jackhammer
125678-7-3-3.wav,jackhammer
125678-7-3-4.wav,jackhammer
125678-7-3-5.wav,jackhammer
125678-7-3-6.wav,jackhammer
125678-7-3-7.wav,jackhammer
125678-7-4-0.wav,jackhammer
125678-7-4-1.wav,jackhammer
125678-7-4-2.wav,jackhammer
125678-7-4-3.wav,jackhammer
125678-7-4-4.wav,jackhammer
125678-7-4-5.wav,jackhammer
125678-7-4-6.wav,jackhammer
125678-7-4-7.wav,jackhammer
125678-7-4-8.wav,jackhammer
125791-3-0-12.wav,dog_bark
125791-3-0-13.wav,dog_bark
125791-3-0-15.wav,dog_bark
125791-3-0-9.wav,dog_bark
126153-9-0-0.wav,street_music
126153-9-0-1.wav,street_music
126153-9-0-11.wav,street_music
126153-9-0-4.wav,street_music
126153-9-0-5.wav,street_music
126153-9-0-6.wav,street_music
126153-9-0-8.wav,street_music
12647-3-0-0.wav,dog_bark
12647-3-1-0.wav,dog_bark
12647-3-2-0.wav,dog_bark
12647-3-3-0.wav,dog_bark
126521-3-0-12.wav,dog_bark
126521-3-0-17.wav,dog_bark
126521-3-0-18.wav,dog_bark
126521-3-0-2.wav,dog_bark
127443-4-0-0.wav,drilling
127443-4-0-1.wav,drilling
127443-4-0-10.wav,drilling
127443-4-0-11.wav,drilling
127443-4-0-12.wav,drilling
127443-4-0-2.wav,drilling
127443-4-0-3.wav,drilling
127443-4-0-4.wav,drilling
127443-4-0-5.wav,drilling
127443-4-0-6.wav,drilling
127443-4-0-7.wav,drilling
127443-4-0-8.wav,drilling
127443-4-0-9.wav,drilling
127538-4-0-0.wav,drilling
127538-4-1-0.wav,drilling
127538-4-2-0.wav,drilling
127872-0-0-0.wav,air_conditioner
127873-0-0-0.wav,air_conditioner
128030-3-0-0.wav,dog_bark
128030-3-1-0.wav,dog_bark
128030-3-2-0.wav,dog_bark
12812-5-0-0.wav,engine_idling
12812-5-0-1.wav,engine_idling
12812-5-0-2.wav,engine_idling
128152-9-0-10.wav,street_music
128152-9-0-126.wav,street_music
128152-9-0-167.wav,street_music
128152-9-0-48.wav,street_music
128152-9-0-49.wav,street_music
128152-9-0-67.wav,street_music
128160-5-0-0.wav,engine_idling
128160-5-0-1.wav,engine_idling
128160-5-0-10.wav,engine_idling
128160-5-0-11.wav,engine_idling
128160-5-0-12.wav,engine_idling
128160-5-0-13.wav,engine_idling
128160-5-0-14.wav,engine_idling
128160-5-0-15.wav,engine_idling
128160-5-0-2.wav,engine_idling
128160-5-0-3.wav,engine_idling
128160-5-0-4.wav,engine_idling
128160-5-0-5.wav,engine_idling
128160-5-0-6.wav,engine_idling
128160-5-0-7.wav,engine_idling
128160-5-0-8.wav,engine_idling
128160-5-0-9.wav,engine_idling
128240-3-0-1.wav,dog_bark
128240-3-0-20.wav,dog_bark
128240-3-0-39.wav,dog_bark
128240-3-0-42.wav,dog_bark
128465-1-0-0.wav,car_horn
128465-1-0-1.wav,car_horn
128465-1-0-2.wav,car_horn
128465-1-0-3.wav,car_horn
128465-1-0-4.wav,car_horn
128465-1-0-5.wav,car_horn
128465-1-0-6.wav,car_horn
128465-1-0-7.wav,car_horn
128465-1-0-8.wav,car_horn
128470-3-0-0.wav,dog_bark
128470-3-0-1.wav,dog_bark
128470-3-0-5.wav,dog_bark
128470-3-0-8.wav,dog_bark
128607-4-0-0.wav,drilling
128607-4-0-1.wav,drilling
128607-4-0-2.wav,drilling
128607-4-0-3.wav,drilling
128607-4-0-4.wav,drilling
128607-4-1-0.wav,drilling
128607-4-1-1.wav,drilling
128607-4-1-2.wav,drilling
128607-4-1-3.wav,drilling
128891-3-0-2.wav,dog_bark
128891-3-0-4.wav,dog_bark
128891-3-0-5.wav,dog_bark
129356-2-0-101.wav,children_playing
129356-2-0-115.wav,children_playing
129356-2-0-118.wav,children_playing
129356-2-0-129.wav,children_playing
129356-2-0-199.wav,children_playing
129356-2-0-48.wav,children_playing
129356-2-0-98.wav,children_playing
129750-2-0-3.wav,children_playing
129750-2-0-34.wav,children_playing
129750-2-0-36.wav,children_playing
129750-2-0-37.wav,children_playing
129750-2-0-4.wav,children_playing
129750-2-0-45.wav,children_playing
129750-2-0-46.wav,children_playing
129750-2-0-48.wav,children_playing
130030-3-0-0.wav,dog_bark
130961-4-0-0.wav,drilling
130961-4-1-1.wav,drilling
130961-4-1-2.wav,drilling
130961-4-1-3.wav,drilling
130961-4-1-4.wav,drilling
130961-4-2-1.wav,drilling
130961-4-2-2.wav,drilling
130961-4-3-0.wav,drilling
130961-4-3-1.wav,drilling
130961-4-3-2.wav,drilling
130961-4-4-0.wav,drilling
130961-4-5-0.wav,drilling
130961-4-5-1.wav,drilling
130961-4-5-2.wav,drilling
130961-4-5-3.wav,drilling
130961-4-5-4.wav,drilling
130961-4-5-5.wav,drilling
131199-3-0-0.wav,dog_bark
131428-9-0-3.wav,street_music
131428-9-0-5.wav,street_music
131428-9-1-0.wav,street_music
131428-9-1-19.wav,street_music
131428-9-1-8.wav,street_music
131428-9-1-9.wav,street_music
131571-6-0-0.wav,gun_shot
131918-7-0-0.wav,jackhammer
131918-7-0-1.wav,jackhammer
131918-7-0-2.wav,jackhammer
131918-7-0-3.wav,jackhammer
131918-7-0-4.wav,jackhammer
131918-7-0-5.wav,jackhammer
131918-7-0-6.wav,jackhammer
131918-7-0-7.wav,jackhammer
131918-7-0-8.wav,jackhammer
132016-7-0-0.wav,jackhammer
132016-7-0-1.wav,jackhammer
132016-7-0-2.wav,jackhammer
132016-7-0-3.wav,jackhammer
132016-7-0-4.wav,jackhammer
132016-7-0-5.wav,jackhammer
132016-7-0-6.wav,jackhammer
132016-7-0-7.wav,jackhammer
132016-7-0-8.wav,jackhammer
132016-9-0-0.wav,street_music
132016-9-0-11.wav,street_music
132016-9-0-14.wav,street_music
132016-9-0-16.wav,street_music
132016-9-0-20.wav,street_music
132016-9-0-6.wav,street_music
132021-7-0-0.wav,jackhammer
132021-7-0-1.wav,jackhammer
132021-7-0-10.wav,jackhammer
132021-7-0-11.wav,jackhammer
132021-7-0-12.wav,jackhammer
132021-7-0-2.wav,jackhammer
132021-7-0-3.wav,jackhammer
132021-7-0-4.wav,jackhammer
132021-7-0-5.wav,jackhammer
132021-7-0-6.wav,jackhammer
132021-7-0-7.wav,jackhammer
132021-7-0-8.wav,jackhammer
132021-7-0-9.wav,jackhammer
132021-7-1-0.wav,jackhammer
132073-1-0-0.wav,car_horn
132073-1-1-0.wav,car_horn
132073-1-2-0.wav,car_horn
132073-1-3-0.wav,car_horn
132073-1-4-0.wav,car_horn
132073-1-5-0.wav,car_horn
132073-1-6-0.wav,car_horn
132108-9-0-12.wav,street_music
132108-9-0-21.wav,street_music
132108-9-1-1.wav,street_music
132108-9-1-24.wav,street_music
132108-9-1-26.wav,street_music
132108-9-1-27.wav,street_music
132162-9-1-3.wav,street_music
132162-9-1-58.wav,street_music
132162-9-1-63.wav,street_music
132162-9-1-67.wav,street_music
132162-9-1-68.wav,street_music
132162-9-1-73.wav,street_music
13230-0-0-1.wav,air_conditioner
13230-0-0-10.wav,air_conditioner
13230-0-0-11.wav,air_conditioner
13230-0-0-12.wav,air_conditioner
13230-0-0-13.wav,air_conditioner
13230-0-0-14.wav,air_conditioner
13230-0-0-16.wav,air_conditioner
13230-0-0-17.wav,air_conditioner
13230-0-0-18.wav,air_conditioner
13230-0-0-19.wav,air_conditioner
13230-0-0-20.wav,air_conditioner
13230-0-0-22.wav,air_conditioner
13230-0-0-23.wav,air_conditioner
13230-0-0-24.wav,air_conditioner
13230-0-0-25.wav,air_conditioner
13230-0-0-26.wav,air_conditioner
13230-0-0-27.wav,air_conditioner
13230-0-0-28.wav,air_conditioner
13230-0-0-3.wav,air_conditioner
13230-0-0-5.wav,air_conditioner
13230-0-0-6.wav,air_conditioner
13230-0-0-7.wav,air_conditioner
13230-0-0-8.wav,air_conditioner
13230-0-0-9.wav,air_conditioner
132855-2-0-113.wav,children_playing
132855-2-0-41.wav,children_playing
132855-2-0-58.wav,children_playing
132855-2-0-70.wav,children_playing
132855-2-0-77.wav,children_playing
132855-2-0-88.wav,children_playing
132855-2-0-90.wav,children_playing
132855-2-0-99.wav,children_playing
133090-2-0-14.wav,children_playing
133090-2-0-20.wav,children_playing
133090-2-0-28.wav,children_playing
133090-2-0-37.wav,children_playing
133090-2-0-38.wav,children_playing
133090-2-0-64.wav,children_playing
133090-2-0-70.wav,children_playing
133090-2-0-76.wav,children_playing
133473-8-0-0.wav,siren
133473-8-0-1.wav,siren
133473-8-0-2.wav,siren
133473-8-0-3.wav,siren
133473-8-0-4.wav,siren
133473-8-0-5.wav,siren
133494-2-0-18.wav,children_playing
133494-2-0-19.wav,children_playing
133494-2-0-22.wav,children_playing
133494-2-0-25.wav,children_playing
133494-2-0-26.wav,children_playing
133494-2-0-31.wav,children_playing
133494-2-0-37.wav,children_playing
133494-2-0-45.wav,children_playing
133797-6-0-0.wav,gun_shot
133797-6-1-0.wav,gun_shot
133797-6-2-0.wav,gun_shot
134717-0-0-0.wav,air_conditioner
134717-0-0-1.wav,air_conditioner
134717-0-0-12.wav,air_conditioner
134717-0-0-13.wav,air_conditioner
134717-0-0-14.wav,air_conditioner
134717-0-0-15.wav,air_conditioner
134717-0-0-16.wav,air_conditioner
134717-0-0-18.wav,air_conditioner
134717-0-0-19.wav,air_conditioner
134717-0-0-2.wav,air_conditioner
134717-0-0-20.wav,air_conditioner
134717-0-0-21.wav,air_conditioner
134717-0-0-22.wav,air_conditioner
134717-0-0-23.wav,air_conditioner
134717-0-0-24.wav,air_conditioner
134717-0-0-25.wav,air_conditioner
134717-0-0-26.wav,air_conditioner
134717-0-0-27.wav,air_conditioner
134717-0-0-28.wav,air_conditioner
134717-0-0-4.wav,air_conditioner
134717-0-0-5.wav,air_conditioner
134717-0-0-6.wav,air_conditioner
134717-0-0-7.wav,air_conditioner
134717-0-0-8.wav,air_conditioner
134717-0-0-9.wav,air_conditioner
135160-8-0-0.wav,siren
135160-8-0-1.wav,siren
135160-8-0-10.wav,siren
135160-8-0-11.wav,siren
135160-8-0-2.wav,siren
135160-8-0-3.wav,siren
135160-8-0-4.wav,siren
135160-8-0-5.wav,siren
135160-8-0-6.wav,siren
135160-8-0-7.wav,siren
135160-8-0-8.wav,siren
135160-8-0-9.wav,siren
135526-6-0-0.wav,gun_shot
135526-6-1-0.wav,gun_shot
135526-6-10-0.wav,gun_shot
135526-6-11-0.wav,gun_shot
